latter,-3.74630521e-03,2.89913291e-03,-1.84876863e-03,1.24658492e-03,-6.60834381e-04,4.75564498e-04
length,-3.07589106e-03,2.70810077e-03,-8.57250922e-04,-1.67874801e-03,-1.69553816e-03,-1.06633981e-03
access,-1.53565469e-02,-4.52413592e-03,2.89654195e-02,2.69953286e-04,-8.20565861e-03,6.16894528e-03
compliance,-2.54724088e-03,8.69693808e-04,2.51590474e-03,-1.21068585e-03,-4.60509805e-04,-1.03502190e-03
bachelor's,-1.68833680e-03,-1.77625289e-03,-3.04160850e-03,-6.82272274e-04,-1.65014143e-04,-4.87897983e-04
campaigns,-1.41055452e-03,3.08533972e-05,2.01035114e-03,1.25928647e-03,2.72897521e-04,9.31839043e-04
observe,-6.88333884e-04,5.88788080e-04,-3.40429882e-04,1.72805515e-04,-7.15128199e-04,-1.34198789e-04
objects,-1.67685608e-03,2.11463537e-03,-6.60649079e-04,2.21954697e-06,-9.44380280e-04,-1.30139249e-03
syphilis,-2.25210592e-03,1.94237723e-03,-2.24365777e-04,1.53157424e-03,-1.42622134e-03,-9.16636409e-04
aspect,-2.08540733e-03,1.44870160e-03,1.01806577e-03,-1.04509471e-04,-3.04500870e-04,2.33699026e-04
authority,-4.82448747e-03,-3.63902388e-03,1.37781382e-03,1.89913043e-03,-1.76181448e-03,2.35894073e-03
has,-1.82519047e-01,8.25571930e-02,-2.04135589e-02,9.03984922e-02,4.09802081e-01,4.34804787e-01
had,-6.45935165e-02,3.06633384e-02,-6.61105859e-02,9.21743763e-02,-8.00676509e-02,9.11760483e-02
music,-3.90734407e-03,-2.40656718e-03,-2.50552156e-03,2.11747393e-03,2.89360107e-03,-3.27527549e-03
assault,-8.64412215e-04,5.95429889e-04,3.80661194e-04,2.59363288e-05,-5.54010345e-04,7.93414197e-04
her,-2.06538270e-02,3.49483465e-03,-1.85983444e-02,2.20606964e-02,-2.53891139e-02,1.03363306e-02
hhs,-8.19766928e-04,-9.63665277e-04,2.15327537e-03,2.10391815e-03,1.59630923e-04,-4.66318794e-04
interior,-8.36359075e-04,-1.24009220e-04,-4.57316548e-04,2.70623634e-04,-2.61148011e-04,-4.27351728e-04
adulthood,-1.31184033e-03,2.09879737e-03,2.71657518e-04,-2.53147616e-04,3.10399610e-04,-3.39200874e-04
hip,-1.44512742e-03,1.32937447e-03,3.78594265e-04,-1.57348920e-03,-7.23291096e-04,-1.02977499e-03
him,-1.28116944e-02,-4.72152167e-04,-2.89842696e-02,3.78087359e-02,-3.04847344e-02,2.29331695e-02
type,-1.83181723e-02,2.43257713e-02,7.90576735e-04,-9.70129489e-03,2.04896667e-03,-2.17317626e-02
hiv,-2.16049986e-02,1.13060983e-02,1.57036321e-02,1.73017953e-02,9.31320659e-03,-2.57301777e-03
his,-9.37050709e-02,-3.85546548e-02,-2.28935506e-01,2.67742310e-01,-1.79637094e-01,1.43888426e-01
hit,-9.49075150e-04,-6.12614489e-06,3.36772932e-04,6.65389998e-04,-8.94494308e-04,1.51682634e-04
medicine,-1.27453506e-01,-2.25031946e-01,-1.48932275e-01,-1.23249635e-01,5.23408186e-02,-4.74791799e-02
j.j,-3.58640154e-04,-1.48699377e-04,-4.04224033e-05,7.79356863e-05,2.36216561e-04,-1.50848574e-03
i.e,-7.21420453e-03,8.44154247e-03,1.54434501e-03,-5.60656954e-03,-2.12111360e-03,-4.70071296e-03
responsibility,-4.46044779e-03,-1.74783818e-03,5.01313093e-03,1.15050647e-03,-3.09375482e-03,2.46768946e-03
god,-2.45442215e-03,1.44128578e-03,-1.83454892e-03,3.75329018e-03,-3.61309950e-03,1.96417097e-03
stiffness,-7.26708780e-04,1.42125649e-03,7.01368393e-06,-1.25127337e-03,-4.95025180e-04,-1.81937359e-03
challenge,-3.48317270e-03,5.15274366e-04,1.21214853e-03,2.03340610e-03,7.93988900e-04,-7.89955711e-04
down,-8.54515654e-03,7.11996059e-03,-3.83946475e-03,4.85368976e-03,-6.82366316e-03,-1.31170030e-03
got,-1.38415727e-03,1.82976804e-04,-2.04172424e-03,1.59839522e-03,-2.14244002e-03,1.83485344e-03
dose,-8.45097019e-03,1.37855673e-02,-4.34028788e-04,-6.58785145e-03,1.81206548e-03,-9.84697704e-03
swiss,-9.16795216e-04,-3.29932105e-04,-1.03367838e-03,8.74280589e-04,-2.92573633e-04,2.78906693e-04
defects,-2.42493103e-03,2.87079219e-03,5.26216249e-05,-1.06253894e-03,1.31916601e-03,-2.65601727e-03
sensory,-2.47296071e-03,3.21950050e-03,-1.98930146e-04,-6.07980063e-04,-4.13904318e-04,-3.54327044e-03
fifty,-1.21155129e-03,1.82783316e-04,-7.62398847e-04,5.08654678e-04,-5.13392588e-04,1.00925723e-03
fifth,-1.97074088e-03,-1.99632153e-04,-1.16726283e-03,-9.25291842e-05,-7.20553254e-04,-1.27847423e-04
gut,-1.08460737e-03,1.65728784e-03,-1.78590970e-04,-2.17156268e-04,6.62669428e-04,-1.44814256e-03
discomfort,-1.34090031e-03,2.28978064e-03,-5.36103707e-05,-1.80202524e-03,-1.03064712e-03,-2.07994613e-03
preserve,-7.95116620e-04,2.75248900e-04,2.38366195e-05,-2.23375170e-04,-3.70226640e-04,-1.96763066e-04
swine,-1.73474278e-03,1.29778815e-03,1.81864319e-04,2.12640328e-03,-6.80380686e-04,3.34675478e-04
israel,-3.08340135e-03,-4.04919972e-03,-2.48226518e-03,-7.98434926e-05,-3.47937739e-06,1.37631273e-03
dogs,-2.28966378e-03,3.07980355e-03,-5.54107762e-04,-1.35857142e-04,5.15579742e-04,-1.68076471e-03
ian,-1.13404997e-03,-1.66397352e-03,-8.10821096e-04,1.31563106e-03,4.16799357e-04,-1.16666090e-03
lord,-8.06560261e-04,-5.37528009e-04,-1.25314710e-03,1.05481927e-03,-8.15753135e-04,4.22986109e-04
solely,-1.80466245e-03,5.44257987e-04,-9.90253388e-05,-2.37358819e-04,-2.76078956e-04,1.61985500e-04
ibn,-1.80274907e-03,-5.42112624e-04,-4.32764353e-03,2.14431175e-03,-3.48502254e-03,1.08287252e-03
artificial,-3.99478635e-03,1.07441818e-03,-3.66791848e-03,1.52092590e-03,1.12021402e-03,-4.34718841e-03
look,-2.69350082e-03,1.74181272e-03,-9.03167073e-05,4.44808882e-04,-1.58910573e-03,-1.86925000e-04
long,-2.95219325e-02,2.50178857e-02,4.19785893e-03,-1.07999791e-02,-1.52961987e-03,-3.66047755e-03
makers,-1.36646696e-03,-5.05679767e-04,2.37632481e-03,1.55621845e-03,-7.06002649e-05,-6.10498489e-04
does,-1.88605862e-02,2.25095033e-02,3.49619173e-03,-8.22787914e-03,5.54709308e-04,-1.96231629e-03
icu,-1.09562759e-03,-6.81169278e-04,8.90339522e-04,-2.71537374e-03,-1.31884035e-03,3.10719092e-04
ich,-5.22187287e-04,2.20761218e-04,1.64677631e-04,-3.23057754e-04,6.10395007e-04,-8.66475530e-04
ice,-1.04336875e-03,7.09868466e-04,-1.00281375e-03,2.05190506e-04,1.18847322e-04,-1.09000309e-03
icd,-2.09385060e-03,1.26004905e-03,2.16585143e-03,-6.28307766e-05,2.88849839e-04,-7.98739843e-04
biomedicine,-8.75807435e-04,-1.26434365e-03,-4.34717569e-04,2.05106699e-04,1.56380696e-03,-1.16828500e-03
growth,-1.21439068e-02,9.96885099e-03,-4.83496297e-04,-4.71265344e-04,9.33193059e-03,-1.04483194e-02
iii,-4.50863322e-03,9.19147556e-04,-1.59991570e-03,-1.12541068e-03,1.49983275e-03,-5.73815750e-03
commitment,-3.09483180e-03,-1.18824813e-03,2.39197864e-03,1.61068142e-03,-2.29451904e-04,1.64209774e-03
done,-9.66840249e-03,8.67214239e-03,-1.96026154e-03,-1.66218834e-03,5.65237502e-04,1.35142162e-03
radiation,-9.90225771e-03,5.40659392e-03,-1.15785535e-03,-1.04450522e-02,5.27770081e-03,-1.48787294e-02
route,-1.32852561e-03,1.24080612e-03,-1.07600656e-04,-6.71013208e-04,-5.33205077e-04,-1.02690981e-03
love,-2.14173822e-03,4.43984145e-04,-1.51551540e-03,3.66287091e-03,-2.07346613e-03,-4.95289387e-05
inc,-4.58242556e-03,-6.39474837e-03,-1.47983295e-04,1.96025299e-03,3.93063564e-03,-4.84267871e-03
lost,-3.55753690e-03,2.88298629e-03,-1.42938405e-03,2.15810293e-03,-3.31928051e-03,1.91488393e-03
loss,-1.19721686e-02,1.94958279e-02,5.31106051e-04,-1.01971501e-02,-4.47617338e-03,-1.66937219e-02
microscope,-8.63415837e-04,6.10779093e-04,-1.13964331e-03,4.43056046e-04,-3.98767289e-04,-1.40947063e-03
ill,-6.85502709e-03,2.39568573e-03,3.55722696e-03,6.36807628e-05,-9.02414883e-03,3.60801592e-03
lose,-1.55336390e-03,2.29652215e-03,4.34708520e-04,-5.31686853e-04,-1.29675482e-03,-9.20480417e-04
microscopy,-8.16259996e-04,2.83789499e-04,-6.21687388e-04,2.22058038e-04,1.09867136e-03,-1.30250983e-03
congenital,-2.78377654e-03,2.55614074e-03,2.30448059e-04,-2.28185748e-03,-1.80811261e-04,-3.52004834e-03
metropolitan,-1.67649466e-03,-2.83764045e-03,2.81190464e-04,-4.05855358e-04,-2.19209981e-04,-3.55967726e-04
hpv,-1.06761997e-03,1.07167824e-03,-8.73048725e-05,2.48066471e-04,1.63150862e-03,-8.76705811e-04
how,-1.90352899e-02,1.07129772e-02,2.03542221e-03,8.55758433e-03,-2.44379166e-03,-8.17895838e-03
hot,-1.69999811e-03,1.43395766e-03,-4.22638299e-04,8.97826842e-07,-8.17470688e-04,-1.48493045e-03
load,-1.03360879e-03,1.42814264e-03,2.12966304e-04,-5.48309783e-04,-1.79663515e-04,-7.95245906e-04
consciousness,-3.23222696e-03,1.69948864e-03,-2.08564017e-03,2.16779737e-03,-2.15595857e-04,-2.51150815e-03
field,-2.27610369e-02,-1.07587462e-02,-9.91267062e-03,9.06446494e-03,1.52539661e-02,-5.47230156e-03
maternity,-1.17888192e-03,-1.62135010e-03,1.29178359e-03,-2.03647436e-03,-2.09150914e-03,7.43014775e-04
round,-9.52240726e-04,8.78682132e-05,-1.25534934e-04,-1.86049179e-04,-2.78343408e-04,-4.50885774e-04
htm,-1.33474804e-03,-1.14388725e-03,-6.04547014e-06,1.22870568e-03,2.12660195e-03,-3.23061990e-03
adults,-1.18299518e-02,1.13395418e-02,7.21553649e-03,-2.01583199e-03,3.79473212e-04,-3.03725389e-03
should,-2.70412110e-02,2.72708284e-02,9.86815851e-03,-1.49007477e-02,-1.32437378e-02,-3.56319014e-03
lobe,-9.45780126e-04,1.56286353e-03,-1.40973032e-04,-6.56886457e-04,2.43339268e-04,-1.09300204e-03
chance,-3.45490413e-03,4.83219020e-03,-3.38928759e-04,-1.00917990e-03,-4.80161932e-04,5.16269150e-04
few,-1.44646011e-02,1.18931943e-02,-4.26064266e-03,-1.73171817e-03,-2.80244168e-03,6.18323729e-03
fee,-1.98326970e-03,-4.80826333e-04,2.85187073e-03,-6.40988933e-04,-3.34170459e-03,1.96846799e-03
fed,-9.01912062e-04,1.08921079e-03,-2.13232054e-04,5.20825322e-04,-5.56579690e-04,-5.06035615e-04
feb,-7.92845911e-04,-5.55257377e-04,2.06231176e-04,-1.46566143e-04,6.56218286e-04,-3.16051510e-03
change,-1.17053848e-02,5.19446833e-03,3.15936548e-03,4.64979326e-03,-5.29501880e-04,-4.24292155e-03
distributed,-1.97179261e-03,6.02400384e-04,6.27025724e-04,1.07846841e-03,6.38126880e-04,4.36798907e-04
fat,-3.90862676e-03,6.25240127e-03,-2.42168502e-04,-1.96602138e-03,-5.16170158e-04,-5.68109853e-03
far,-6.68584478e-03,5.87068941e-03,-1.67032669e-03,2.71210263e-03,3.04585020e-04,3.78969691e-03
groundbreaking,-6.97354626e-04,-4.32345318e-04,-5.68916442e-04,4.11717594e-04,2.61508270e-04,-6.21985249e-05
fda,-8.54299999e-03,6.88239217e-03,-1.31404461e-04,9.71972895e-04,6.64933244e-03,-9.17000221e-04
franklin,-1.10092771e-03,-1.27543133e-03,-1.69187179e-03,1.35419698e-03,-6.74158233e-04,5.24926741e-05
labeling,-8.40317512e-04,6.86222024e-04,1.58921189e-04,2.85950729e-04,1.59077683e-04,-3.17208365e-04
benign,-1.42258728e-03,2.11175168e-03,-2.51507739e-04,-1.50267813e-03,-5.50190723e-05,-1.84514265e-03
eye,-9.42924581e-03,1.63587578e-03,-2.07114575e-03,-8.06001507e-03,-2.56376997e-03,-8.39144567e-03
schedule,-1.66532829e-03,1.03253912e-03,3.15778247e-04,-6.41199093e-04,-6.62473629e-04,1.94823506e-04
etc,-7.94709088e-03,2.72102756e-03,2.65261166e-03,-5.27559598e-03,-1.10172809e-03,-3.60982059e-03
expanded,-5.17686204e-03,-2.49264417e-03,1.31411433e-03,7.34583996e-04,3.80533165e-04,2.03025665e-03
benzodiazepine,-1.39137564e-03,2.75542478e-03,5.70926919e-04,-1.37183664e-03,5.68388320e-06,-1.29856888e-03
clotting,-9.21014633e-04,1.73035397e-03,-1.76548394e-04,-7.56957040e-04,-1.70275572e-04,-1.74715566e-03
era,-2.54913423e-03,-3.83599611e-04,-1.05079644e-03,1.33755190e-03,-1.68887212e-03,1.36098643e-03
eli,-9.71092576e-04,-6.78300085e-05,-9.86678113e-04,1.39815441e-03,5.40447877e-04,-3.59831944e-04
charitable,-1.84132108e-03,-2.65100866e-03,6.50221944e-04,6.23509846e-04,5.59296719e-04,-8.42187220e-04
satisfaction,-1.66248736e-03,5.11367462e-04,2.12200693e-03,-4.59178035e-04,-1.05188335e-03,5.39178664e-04
delusions,-1.27414953e-03,2.23607515e-03,-4.41241670e-04,-3.25626394e-04,-7.18602479e-04,1.95397590e-04
ems,-8.20188117e-04,-6.69712345e-04,4.43267209e-04,-2.10974971e-03,-1.32228549e-03,8.42657510e-04
end,-1.23807904e-02,3.45699421e-03,-1.82784996e-03,2.79313475e-03,-8.88372655e-03,1.71754949e-03
ent,-8.55103423e-04,-1.34991586e-03,-5.85406999e-04,-1.84823720e-03,-7.96078028e-05,-3.80766220e-04
egg,-1.23801134e-03,1.77055144e-03,-7.19448166e-04,5.66318687e-04,-1.69097174e-04,-9.09966948e-04
organs,-4.82486587e-03,5.36279358e-03,-1.86567514e-03,-1.91247401e-03,-4.17786521e-04,-7.35528751e-03
tradition,-2.10853723e-03,-3.43477328e-04,-2.03644940e-03,6.76223381e-04,-8.39192504e-04,1.87513912e-03
infect,-1.18820053e-03,1.56821790e-03,1.45733670e-04,3.36976122e-05,-5.35482027e-05,-2.99636591e-03
expectancy,-1.99743179e-03,1.17770009e-03,2.99405560e-03,1.53357177e-03,-8.29755633e-04,1.21744013e-03
ghr,-6.54607339e-05,-8.11064014e-05,-6.89366149e-05,-6.47914893e-05,1.01334421e-04,-3.46595179e-04
intervention,-7.80200890e-03,4.70707170e-03,5.29009559e-03,-3.58424668e-03,1.39496812e-03,-3.39630765e-03
osteopathic,-3.58805860e-03,-5.64143169e-03,-3.94364423e-03,-8.97102662e-03,-6.89700921e-04,3.00849370e-03
films,-7.30115239e-04,7.96548279e-05,-5.13603911e-04,6.57521251e-04,-7.71381476e-05,1.35236959e-04
hydrogen,-8.32781580e-04,1.03928949e-03,-3.25415752e-04,2.64918404e-04,-5.27908397e-06,-7.00784271e-04
facts,-1.54440701e-03,8.69274158e-04,-9.91628058e-05,1.11766135e-03,-4.13091080e-04,-4.42747307e-04
get,-7.30728635e-03,5.52659085e-03,3.98066487e-04,4.44242196e-04,-6.33784079e-03,1.42727150e-03
gel,-9.13076259e-04,1.01774612e-03,-2.63528056e-04,-8.08898183e-04,-3.11429671e-04,-1.26189332e-03
gdp,-1.11858016e-03,-7.21229964e-04,3.47223921e-03,1.38478947e-03,-1.52069633e-03,1.56376116e-03
practitioners,-1.00078397e-02,-2.79079000e-03,6.02780385e-03,-9.32814591e-03,-5.58322416e-03,5.81593116e-03
persons,-7.59138399e-03,4.66839995e-03,5.44714376e-03,-4.45542302e-04,-3.75343051e-03,2.40947542e-04
central,-1.26015909e-02,-1.96019195e-03,-6.43428378e-04,-1.80640398e-03,3.12325806e-03,-5.66450651e-03
gas,-2.49270955e-03,2.65782102e-03,-4.66980933e-04,-1.31057228e-05,-1.55137744e-04,-2.63471440e-03
gay,-3.18672408e-03,4.47510051e-04,-1.68657768e-05,4.95751884e-03,-4.32028194e-04,1.92841072e-03
gap,-1.60443485e-03,-1.48134363e-05,1.62463067e-03,7.58358152e-04,1.85464156e-05,-6.53319322e-04
files,-8.80965210e-04,-4.40230692e-04,-1.25939992e-04,-6.91325036e-05,-3.70086571e-04,-5.19138509e-04
filed,-1.43409979e-03,1.48875679e-04,-2.03999993e-04,1.25911284e-03,-9.00509721e-04,1.45206767e-03
centres,-3.03870015e-03,-2.44583729e-03,2.36858999e-03,4.39104538e-04,3.03487168e-03,-1.49178069e-03
official,-4.90623625e-03,-4.08380341e-03,-1.14626681e-04,2.98458722e-03,1.98640569e-03,-2.61067172e-03
returning,-1.43562152e-03,4.96261035e-05,-1.38828810e-03,1.55428780e-03,-2.25255524e-03,-8.27397326e-05
dust,-6.62638486e-04,5.01772866e-04,-1.32926583e-04,6.04081587e-04,-2.75065286e-04,-7.49648772e-04
duty,-1.89087693e-03,-8.21545425e-04,2.37625500e-04,-1.11142492e-03,-2.88145443e-03,2.25891853e-03
associate,-5.54862780e-03,-1.09373552e-02,-8.51525175e-03,4.66412502e-03,4.67243149e-03,-3.08488596e-03
involuntary,-2.03106954e-03,2.39165432e-03,8.06464634e-04,-8.33842642e-05,-1.72399176e-03,-6.04071752e-05
lung,-8.08200241e-03,6.65824942e-03,-1.12627238e-03,-4.67899000e-03,3.37470974e-03,-1.46875617e-02
faced,-1.38528917e-03,3.88980597e-04,7.20510360e-05,7.47219960e-04,-1.09589929e-03,7.53695525e-04
duke,-1.83797858e-03,-3.56455200e-03,-2.68664937e-03,-6.42158617e-04,1.36223686e-03,-1.40207273e-03
victim,-1.54898601e-03,1.28181380e-03,-4.82771772e-04,1.32700840e-03,-1.36752608e-03,4.79448612e-04
anger,-9.23720604e-04,1.41224927e-03,8.03316338e-05,-1.72572529e-04,-4.02776965e-04,-4.07550165e-04
timely,-7.76465523e-04,7.43605941e-05,1.33019995e-03,-5.33112790e-04,-5.30335549e-04,5.33210219e-04
fox,-1.23710807e-03,-1.10772911e-03,-9.43696201e-04,9.30036520e-04,-4.77246147e-05,-5.92870261e-04
dual,-1.91017041e-03,-5.36439852e-04,4.63973569e-04,-6.93551308e-04,7.29668851e-04,-1.09025276e-03
responsible,-9.35941514e-03,5.82872748e-04,3.46727447e-03,4.06043818e-03,6.20582337e-04,-1.28604773e-03
victor,-9.89077800e-04,-1.42817279e-03,-1.43523987e-03,9.84385080e-04,-6.17460309e-05,-6.12175765e-04
flu,-4.52402478e-03,4.39784424e-03,7.58846921e-04,4.39582227e-03,-1.68932634e-03,6.77071314e-04
fit,-1.77951251e-03,1.52624789e-03,-3.77466006e-05,2.12621337e-04,-4.37344980e-04,-6.28007847e-04
neutral,-7.24718428e-04,7.98080011e-04,-1.22148933e-04,3.07793394e-04,-1.25748395e-04,1.74301781e-04
existed,-1.26306985e-03,5.08920293e-04,-7.27648923e-04,1.16680178e-03,-9.20270640e-04,1.28274842e-03
increasing,-9.67138463e-03,6.85317897e-03,5.80913763e-03,-1.04669960e-03,3.17087021e-03,1.89829131e-03
public,-5.82758818e-02,-7.49382152e-02,9.57969670e-02,8.29065349e-02,-5.31057393e-03,2.50080898e-03
retrospective,-6.85476146e-04,8.77010521e-04,-1.53573265e-05,-1.08390667e-04,1.94326511e-04,-2.44607749e-04
immunity,-2.14544126e-03,1.85925953e-03,-2.06207583e-04,9.94630818e-04,9.55008595e-04,-2.40003054e-03
items,-1.44929730e-03,9.21908731e-04,-6.54708491e-05,-2.37810574e-04,-8.62662241e-04,-2.42802366e-04
day,-1.79692890e-02,9.15667984e-03,-2.01582496e-03,5.51077021e-04,-1.39959828e-02,3.73901224e-04
emphasize,-1.08850680e-03,4.85182006e-04,1.70499123e-04,-5.11048028e-04,1.30796711e-04,6.30151138e-05
cum,-8.10748460e-04,-1.73585991e-03,-2.92045847e-03,8.61255757e-04,-1.36344704e-03,-2.20882814e-04
privacy,-1.64761044e-03,-1.11951394e-04,2.42603439e-03,1.19589835e-04,-7.20044682e-04,3.34619261e-04
egyptian,-1.34118260e-03,-7.35844801e-04,-2.04386870e-03,-4.72831615e-05,-6.66580946e-05,7.42945601e-04
portion,-2.37236783e-03,1.49102947e-03,-2.10901000e-04,-1.36083289e-03,-1.59886509e-03,-7.14655807e-04
cut,-2.47562612e-03,2.44606318e-03,-1.35708487e-03,1.79682312e-03,-2.74472333e-03,1.61747745e-04
applications,-6.42001408e-03,-1.89897518e-03,-1.57288183e-03,2.44969693e-04,9.22316254e-03,-6.89422156e-03
miller,-1.70187391e-03,-2.02755454e-03,-8.59676299e-04,1.27193715e-03,1.00893257e-03,-2.38733824e-03
inhalation,-7.12547751e-04,8.42320603e-04,-1.40516004e-04,-6.57315862e-05,-2.30178431e-04,-1.09381214e-03
focusing,-2.52381049e-03,-7.75812464e-04,1.18550240e-03,1.06857983e-03,2.20127610e-03,-1.60302589e-03
mcgill,-1.34006629e-03,-2.83773663e-03,-3.46420809e-03,1.45099739e-03,9.28368969e-04,-1.58552366e-03
equipment,-6.68901212e-03,-2.13018268e-04,1.30515531e-03,-8.20052065e-03,-3.31228510e-03,-7.65952197e-04
e.g,-1.26036316e-02,1.38483761e-02,5.95042753e-03,-9.59377158e-03,4.21361603e-04,-1.14195541e-02
interest,-9.67685340e-03,-1.20259411e-03,-5.02367173e-03,6.94748023e-03,1.04461977e-03,2.85111324e-03
cms,-8.83893219e-04,-7.83551691e-04,1.52379358e-03,9.93182207e-05,-6.29499663e-04,2.55499706e-04
healing,-1.12064784e-02,3.43416612e-03,-3.06504375e-03,3.24376232e-03,-3.41813821e-03,-5.19077963e-04
tubes,-1.05887466e-03,1.50808211e-03,-3.19859634e-04,-1.12208313e-03,-7.18633880e-04,-9.44890815e-04
cns,-9.54532911e-04,1.34328411e-03,3.83682500e-04,-1.03684381e-03,6.47816434e-04,-1.50396896e-03
cox,-1.05919549e-03,1.16252602e-03,-3.39135827e-04,3.07456414e-04,7.99413804e-04,-1.52480566e-03
csf,-7.22559922e-04,1.20386778e-03,-2.63369818e-04,-4.90043766e-04,1.48275406e-05,-1.89630949e-03
avoid,-4.92174619e-03,6.58641203e-03,9.08825800e-04,-2.67387513e-03,-3.34846346e-03,-1.75972785e-03
cdc,-4.71512957e-03,4.64381991e-04,3.21539341e-03,5.58933185e-03,3.94954178e-04,-1.73786025e-03
ceo,-2.22643523e-03,-3.93104298e-03,-1.92754144e-03,2.68248451e-03,8.25011621e-04,-3.26086664e-04
indirectly,-8.26134819e-04,9.69487175e-04,2.85310892e-04,-4.01622491e-05,-2.04517005e-04,-8.97498867e-04
cfs,-1.67902861e-03,1.65754212e-03,6.10156032e-05,-5.69582547e-04,7.21157246e-04,-3.25305905e-04
cgi,-1.22669236e-03,-1.23871848e-03,6.76504391e-04,-1.25013124e-04,1.16443006e-03,-3.28690162e-03
chi,-6.69148604e-04,-7.64229928e-04,-1.92045792e-04,6.99996731e-05,4.00971237e-04,-6.44730962e-04
abnormal,-4.05239292e-03,6.62600725e-03,-5.92813808e-04,-3.19141181e-03,7.97404125e-04,-6.13548429e-03
recipient,-4.17213308e-03,-3.41916481e-03,-5.08463907e-03,4.95097092e-03,2.00417692e-03,-3.68108627e-03
ear,-3.11910232e-03,7.61064470e-04,-1.13579149e-03,-3.90949960e-03,-1.17708068e-03,-4.13873355e-03
eat,-1.41485043e-03,1.57568137e-03,-5.00487819e-04,5.87889852e-04,-1.05723985e-03,-4.69507505e-04
anderson,-1.74525801e-03,-2.28942223e-03,-1.34738701e-03,-2.85667106e-04,1.11037291e-03,-2.24174504e-03
measuring,-1.59665024e-03,1.06403603e-03,3.42192513e-04,1.29967570e-04,3.43463359e-04,-2.28756991e-03
manifestations,-1.16795495e-03,1.97869102e-03,-2.54864523e-04,-6.25579337e-04,-1.36276578e-05,-1.55443793e-03
eeg,-1.05320048e-03,1.10076555e-03,-3.58320660e-04,-5.10375410e-04,1.88579040e-04,-1.34821718e-03
eds,-2.43983124e-03,-3.27777718e-03,2.71567699e-04,1.11204881e-03,3.62283812e-03,-1.04489140e-02
ecg,-6.31003861e-04,2.75465159e-04,-8.53775064e-05,-1.20361785e-03,-5.05073737e-04,-7.56068012e-04
ect,-2.53173884e-03,3.12014292e-03,-2.96940204e-04,-3.23461488e-04,-9.17290305e-04,1.92089994e-03
series,-8.32227651e-03,-8.41383276e-05,-4.58183796e-03,6.65546872e-03,-1.08237715e-03,-2.10373400e-03
remaining,-2.66098054e-03,1.86635685e-03,-4.22107541e-04,8.69536852e-05,-2.24919358e-03,4.15109014e-04
selective,-2.46373779e-03,2.78803338e-03,-6.98849036e-04,-1.53422098e-03,2.06492318e-03,-1.53534445e-03
minimal,-2.03399312e-03,2.32843655e-03,2.58012950e-04,-1.70993961e-03,8.69525293e-05,-7.36156711e-04
assistant,-6.19952887e-03,-1.13895994e-02,-5.47546624e-03,5.38919125e-03,-3.60441752e-03,-1.25327792e-04
going,-3.17272337e-03,1.36797295e-03,-8.30728629e-04,1.34339498e-03,-3.71548927e-03,1.88610945e-03
consultants,-1.17162551e-03,-8.47589912e-04,3.46560102e-04,-9.60452793e-04,-5.92720925e-04,7.81838927e-04
spring,-2.16139587e-03,-1.37036541e-03,-2.04893325e-03,1.26846652e-03,-3.40853833e-04,-2.07679924e-03
dna,-5.85282505e-03,5.16859240e-03,-3.57448771e-03,3.96859270e-03,6.51409128e-03,-1.07244790e-02
selection,-3.08454363e-03,1.28573511e-03,-9.66708192e-04,-1.02458855e-04,8.27090880e-04,-9.20109155e-04
dog,-1.24912478e-03,1.47721622e-03,-9.43889328e-04,4.92967478e-04,-7.21235950e-04,-7.65086137e-04
provide,-2.63519326e-02,-2.26595129e-03,3.15806189e-02,-1.68248505e-02,-1.17326099e-02,-5.67252163e-05
due,-3.13038130e-02,4.08124044e-02,8.10513658e-04,-1.47187436e-02,-5.36423482e-03,-1.10392624e-02
instruction,-1.82664332e-03,-1.90413305e-03,-1.83936880e-03,-1.83374093e-03,-2.42526977e-04,1.74424479e-04
dry,-1.70012080e-03,2.90570503e-03,-3.67226876e-04,-1.38786497e-03,-7.08866316e-04,-2.00907521e-03
dsm,-4.56292026e-03,4.87618075e-03,1.92125542e-04,6.76737528e-04,1.38898899e-03,-2.21488349e-03
rescue,-1.52904545e-03,-9.95939075e-04,-5.00559714e-04,2.80060668e-04,-5.80229110e-04,-2.55069642e-04
advisory,-5.89583133e-03,-9.42828594e-03,1.80847957e-03,8.99769670e-03,8.04907942e-03,-4.61080216e-03
did,-1.61367765e-02,9.38306759e-03,-1.53434975e-02,1.87133709e-02,-1.97783953e-02,1.25612238e-02
des,-7.43341584e-04,-5.82073782e-04,-8.98489658e-04,5.92664948e-04,2.27294030e-04,-1.45375068e-03
deprivation,-9.50413598e-04,1.04107655e-03,6.11858830e-05,2.92487914e-05,1.02783979e-04,-3.51375796e-04
private,-1.78906422e-02,-1.44133324e-02,2.06482616e-02,1.85443298e-03,-1.36531900e-02,1.52754972e-02
dec,-1.20213647e-03,-9.51654776e-04,7.48299092e-04,3.93211609e-04,6.07964657e-04,-3.94063068e-03
del,-8.24082416e-04,-1.15197394e-03,-6.43880088e-05,6.50476233e-04,3.16718489e-04,-9.04937840e-04
irreversible,-9.87341786e-04,1.69474995e-03,6.42313848e-05,-1.09768074e-03,-1.82087086e-05,-5.54410594e-04
div,-6.26556042e-04,-5.06191377e-04,-4.51459961e-04,3.40654573e-05,5.70225603e-05,-1.74522718e-03
